train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned,imbalance_note
80000,6,5,2,True,0.15,1500,3,0.001,0.02,1.0,2,True,False,2,192,24,1.5e-05,66958086,0.1967283102354609,0.09309261957318507,0.1967283102354609,961.064383341999,48.793099393000375,0.6449317176380073,0.5346243254005164,0.7743740010655301,0.6730425674374074,0.4869300029044438,0.9547266514806378,0.9614404478422526,0.39049577128059093,0.9374053355565576,,0.9895505337571918,0.7274774774774775,0.8277334851936219,0.9823077244433304,0.6056432440025571,0.7741744819364164,,0.9895505337571918,Dataset is highly imbalanced (~90% non-toxic)
