train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned,imbalance_note
120000,6,5,2,True,0.15,2250,3,0.001,0.02,1.0,2,True,False,2,192,24,1.5e-05,66958086,0.21531748336886888,0.09557422758620232,0.21531748336886888,1424.708962232,47.95637284499935,0.6767145458223751,0.5986662475713476,0.7773574709537963,0.6820980247782336,0.524788202070913,0.9524487471526196,0.9666207127041818,0.4587869614678352,0.890367580907449,,0.9903169706675775,0.7395886889460154,0.8191913439635535,0.9827881522329448,0.6195160051362717,0.7786539437689451,,0.9903169706675775,Dataset is highly imbalanced (~90% non-toxic)
