label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size
toxic,0.6224796224796225,0.9415963659961064,0.7494834710743802,0.9853712519518628,0.839151266255989,0.7955872809863724,0.8167888074616922,0.9853712519518628,100000
severe_toxic,0.2565789473684211,0.9570552147239264,0.4046692607003891,0.9907524902071595,0.4045307443365696,0.7668711656441718,0.5296610169491526,0.9907524902071595,100000
obscene,0.6548307184145334,0.9554216867469879,0.7770700636942676,0.9936655798232593,0.8453105968331304,0.8361445783132531,0.8407026044821321,0.9936655798232593,100000
threat,0.4157303370786517,0.6981132075471698,0.5211267605633803,0.9925495127318453,0.4925373134328358,0.6226415094339622,0.55,0.9925495127318453,100000
insult,0.5110803324099723,0.9425287356321839,0.6627750336775932,0.986145038408857,0.7337423312883435,0.7637292464878672,0.7484355444305382,0.986145038408857,100000
identity_hate,0.2748267898383372,0.8380281690140845,0.41391304347826086,0.9889764421124623,0.5172413793103449,0.6338028169014085,0.569620253164557,0.9889764421124623,100000
