label,best_threshold,best_f1_on_val,train_size
toxic,0.92,0.8220502901353965,110000
severe_toxic,0.91,0.5083487940630798,110000
obscene,0.95,0.8341013824884793,110000
threat,0.9,0.5161290322580645,110000
insult,0.94,0.7581699346405228,110000
identity_hate,0.94,0.5481481481481482,110000
