label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size
toxic,0.6550094517958412,0.899415963659961,0.7579983593109105,0.978192992383127,0.7880154639175257,0.7936404931862427,0.790817976075008,0.978192992383127,10000
severe_toxic,0.1705508474576271,0.9877300613496932,0.2908762420957543,0.9890258041587284,0.47342995169082125,0.6012269938650306,0.5297297297297298,0.9890258041587284,10000
obscene,0.5379357484620643,0.9481927710843373,0.6864369821194941,0.9895149742279535,0.7826589595375723,0.8156626506024096,0.7988200589970501,0.9895149742279535,10000
threat,0.046242774566473986,0.4528301886792453,0.08391608391608392,0.9353377660994229,0.15555555555555556,0.1320754716981132,0.14285714285714285,0.9353377660994229,10000
insult,0.47978793903247186,0.9246487867177522,0.631762652705061,0.9816765239931746,0.6929716399506781,0.7177522349936143,0.7051442910915935,0.9816765239931746,10000
identity_hate,0.09609120521172639,0.8309859154929577,0.17226277372262774,0.9668525187544081,0.2080536912751678,0.43661971830985913,0.2818181818181818,0.9668525187544081,10000
