train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned,imbalance_note
40000,6,5,2,True,0.15,750,3,0.001,0.02,1.0,2,True,False,2,192,24,1.5e-05,66958086,0.23508494178505432,0.10309676880401855,0.23508494178505432,479.5886459929998,48.56895299400003,0.6236498010233087,0.4841724736524983,0.7600604312594423,0.6226948025591095,0.46733882419767114,0.9370728929384966,0.9585161047750345,0.3591117529972678,0.868043423065957,,0.9849218487774211,0.7341469885911382,0.787870159453303,0.9817541880770355,0.6279607983151418,0.656632562865096,,0.9849218487774211,Dataset is highly imbalanced (~90% non-toxic)
