train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned,imbalance_note
90000,6,5,2,True,0.15,1687,3,0.001,0.02,1.0,2,True,False,2,192,24,1.5e-05,66958086,0.21862960030251233,0.0928089565839929,0.21862960030251233,1082.4337763009999,48.669214114999704,0.6756059824651882,0.5766128380714699,0.773238133015999,0.6765801938984014,0.529678149765486,0.9325170842824602,0.9671533609057108,0.4409413765711447,0.9047398575117551,,0.9886597532777054,0.721797087138978,0.8325740318906606,0.982088398713289,0.6143413845987048,0.7731173871191577,,0.9886597532777054,Dataset is highly imbalanced (~90% non-toxic)
