label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size
toxic,0.5386850708318198,0.9623621025308241,0.6907312529110387,0.9836674131506279,0.7915869980879541,0.8059701492537313,0.7987138263665595,0.9836674131506279,50000
severe_toxic,0.20278833967046894,0.9815950920245399,0.33613445378151263,0.9890665874305956,0.4172661870503597,0.7116564417177914,0.5260770975056689,0.9890665874305956,50000
obscene,0.5119647355163728,0.9795180722891567,0.6724565756823822,0.9920328458200863,0.7568667344862665,0.8963855421686747,0.8207391064533922,0.9920328458200863,50000
threat,0.16595744680851063,0.7358490566037735,0.2708333333333333,0.9882207446335257,0.4782608695652174,0.41509433962264153,0.4444444444444444,0.9882207446335257,50000
insult,0.4449732302201071,0.9553001277139208,0.6071428571428571,0.984294638329746,0.7263803680981595,0.756066411238825,0.7409261576971214,0.984294638329746,50000
identity_hate,0.17994100294985252,0.8591549295774648,0.2975609756097561,0.9840923703577051,0.4819277108433735,0.5633802816901409,0.5194805194805194,0.9840923703577051,50000
